metric_family,provider,model,round_index,panel_id,item_id,item_number,human_top1_probability,consensus_bucket,prompt_language,jsd,tvd,top1_match,flip_rate,spearman,successful_samples,expected_samples,completion_rate,en_successful_samples,zh_successful_samples
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_01,1,0.9,high,en,0.051899160321315516,0.09999999999999999,1,,0.75,50,30,1.6666666666666667,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_01,1,0.9,high,zh,0.051899160321315516,0.09999999999999999,1,,0.75,50,30,1.6666666666666667,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_02,2,0.3,low,en,0.33608731067764264,0.55,1,,0.5957270943915598,50,30,1.6666666666666667,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_02,2,0.3,low,zh,0.5559851602266653,0.6799999999999999,0,,0.5817551001633481,50,30,1.6666666666666667,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_03,3,0.36,medium,en,0.8648279443378667,0.93,0,,-0.49615704272576,50,30,1.6666666666666667,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_03,3,0.36,medium,zh,0.9065715887462018,0.94,0,,-0.4764491326517026,50,30,1.6666666666666667,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_04,4,0.24,low,en,0.5487949406953986,0.75,1,,0.21147746721890678,50,30,1.6666666666666667,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_04,4,0.24,low,zh,0.4129927250772749,0.58,1,,0.19341683469244877,50,30,1.6666666666666667,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_05,5,0.64,medium,en,0.5977633165065439,0.78,0,,0.5694649542963615,50,30,1.6666666666666667,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_05,5,0.64,medium,zh,0.47281677329797034,0.71,0,,0.6354030016359402,50,30,1.6666666666666667,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_06,6,0.44,medium,en,0.35322992208694876,0.54,1,,0.08549602776798312,50,30,1.6666666666666667,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_06,6,0.44,medium,zh,0.4132414242400127,0.55,1,,0.20429794189622266,50,30,1.6666666666666667,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_07,7,0.28,low,en,0.45697070394079586,0.6599999999999999,1,,0.44814266466235,50,30,1.6666666666666667,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_07,7,0.28,low,zh,0.4333247962754081,0.64,1,,0.44814266466235,50,30,1.6666666666666667,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_08,8,0.33,low,en,0.462490304973216,0.6699999999999999,1,,0.3565309248281141,50,30,1.6666666666666667,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_08,8,0.33,low,zh,0.46581550647505215,0.64,1,,0.43223519994056203,50,30,1.6666666666666667,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_09,9,0.48,medium,en,0.9023846330468539,0.97,0,,-0.24698796509483875,50,30,1.6666666666666667,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_09,9,0.48,medium,zh,0.8991032494064415,0.97,0,,0.21235823965147618,50,30,1.6666666666666667,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_10,10,0.92,high,en,0.04120259398127841,0.07999999999999997,1,,0.6956083436402525,50,30,1.6666666666666667,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_10,10,0.92,high,zh,0.04120259398127841,0.07999999999999997,1,,0.6956083436402525,50,30,1.6666666666666667,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_11,11,0.56,medium,en,0.771772934793852,0.92,0,,0.6070343693152085,50,30,1.6666666666666667,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_11,11,0.56,medium,zh,0.2653737423509377,0.44,1,,0.4952605565436486,50,30,1.6666666666666667,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_12,12,0.3,low,en,0.3146416145219936,0.5,1,,0.4942801534079393,50,30,1.6666666666666667,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_12,12,0.3,low,zh,0.4488967443963634,0.6799999999999999,1,,0.4942801534079393,50,30,1.6666666666666667,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_13,13,0.83,high,en,0.09070410686643712,0.17,1,,0.7745966692414834,50,30,1.6666666666666667,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_13,13,0.83,high,zh,0.09070410686643712,0.17,1,,0.7745966692414834,50,30,1.6666666666666667,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_14,14,0.74,high,en,0.10241549329755295,0.21999999999999997,1,,0.7627700713964739,50,30,1.6666666666666667,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_14,14,0.74,high,zh,0.14406499878168008,0.26,1,,0.5720775535473553,50,30,1.6666666666666667,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_15,15,0.88,high,en,0.1507639383767787,0.18000000000000002,1,,0.1796053020267749,50,30,1.6666666666666667,,
human_alignment,openai,glm-4-flashx-250414,1,study2_british_within,study2_item_15,15,0.88,high,zh,0.25372500198328585,0.36,1,,0.1796053020267749,50,30,1.6666666666666667,,
