metric_family,provider,model,round_index,panel_id,item_id,item_number,human_top1_probability,consensus_bucket,prompt_language,jsd,tvd,top1_match,flip_rate,spearman,successful_samples,expected_samples,completion_rate,en_successful_samples,zh_successful_samples
human_alignment,anthropic,claude-opus-4-6,2,study2_british_within,study2_item_09,9,0.48,medium,zh,0.3273236044950171,0.52,1,,0.42386058400941934,10,10,1.0,,
human_alignment,anthropic,claude-opus-4-6,2,study2_british_within,study2_item_11,11,0.56,medium,en,0.2653737423509377,0.44,1,,0.4952605565436486,10,10,1.0,,
human_alignment,anthropic,claude-opus-4-6,2,study2_british_within,study2_item_11,11,0.56,medium,zh,0.14500882946834592,0.23999999999999996,1,,0.6749263711465147,10,10,1.0,,
human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_01,1,0.9,high,en,0.051899160321315516,0.09999999999999999,1,,0.75,50,30,1.6666666666666667,,
human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_01,1,0.9,high,zh,0.051899160321315516,0.09999999999999999,1,,0.75,50,30,1.6666666666666667,,
human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_02,2,0.3,low,en,0.49342260576014463,0.7,1,,0.37582301400141443,50,30,1.6666666666666667,,
human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_02,2,0.3,low,zh,0.41444552786508204,0.6499999999999999,1,,0.43267897336334127,50,30,1.6666666666666667,,
human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_03,3,0.36,medium,en,0.9289911704818996,0.98,0,,-0.03200484803483466,50,30,1.6666666666666667,,
human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_03,3,0.36,medium,zh,0.7680777727959778,0.87,0,,0.04964543973951157,50,30,1.6666666666666667,,
human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_04,4,0.24,low,en,0.5146372522348435,0.74,1,,0.6344324016567203,50,30,1.6666666666666667,,
human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_04,4,0.24,low,zh,0.5636535477896301,0.76,1,,0.03793216209054408,50,30,1.6666666666666667,,
human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_05,5,0.64,medium,en,0.6787881102649855,0.85,0,,0.43828627820190663,50,30,1.6666666666666667,,
human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_05,5,0.64,medium,zh,0.3037005637975132,0.57,0,,0.7133297848554423,50,30,1.6666666666666667,,
human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_06,6,0.44,medium,en,0.36065704994910286,0.56,1,,0.422936920641326,50,30,1.6666666666666667,,
human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_06,6,0.44,medium,zh,0.36065704994910286,0.56,1,,0.422936920641326,50,30,1.6666666666666667,,
human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_07,7,0.28,low,en,0.5149577839754269,0.72,1,,0.3473009417599612,50,30,1.6666666666666667,,
human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_07,7,0.28,low,zh,0.5149577839754269,0.72,1,,0.3473009417599612,50,30,1.6666666666666667,,
human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_08,8,0.33,low,en,0.462490304973216,0.6699999999999999,1,,0.3565309248281141,50,30,1.6666666666666667,,
human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_08,8,0.33,low,zh,0.4069104002169137,0.62,1,,0.3546808773147434,50,30,1.6666666666666667,,
human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_09,9,0.48,medium,en,0.39916462253125473,0.5,1,,0.5123243462314131,50,30,1.6666666666666667,,
human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_09,9,0.48,medium,zh,0.5699782712880299,0.71,0,,0.37403480980562215,50,30,1.6666666666666667,,
human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_10,10,0.92,high,en,0.04120259398127841,0.07999999999999997,1,,0.6956083436402525,50,30,1.6666666666666667,,
human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_10,10,0.92,high,zh,0.04120259398127841,0.07999999999999997,1,,0.6956083436402525,50,30,1.6666666666666667,,
human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_11,11,0.56,medium,en,0.16107696843389682,0.33999999999999997,1,,0.6749263711465147,50,30,1.6666666666666667,,
human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_11,11,0.56,medium,zh,0.2549070950666257,0.5,0,,0.6669390768134198,50,30,1.6666666666666667,,
human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_12,12,0.3,low,en,0.49342260576014474,0.7,1,,0.3556953258743536,50,30,1.6666666666666667,,
human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_12,12,0.3,low,zh,0.3754887502163469,0.6000000000000001,1,,0.4942801534079393,50,30,1.6666666666666667,,
human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_13,13,0.83,high,en,0.09070410686643712,0.17,1,,0.7745966692414834,50,30,1.6666666666666667,,
human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_13,13,0.83,high,zh,0.09070410686643712,0.17,1,,0.7745966692414834,50,30,1.6666666666666667,,
human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_14,14,0.74,high,en,0.14406499878168008,0.26,1,,0.5720775535473553,50,30,1.6666666666666667,,
human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_14,14,0.74,high,zh,0.14406499878168008,0.26,1,,0.5720775535473553,50,30,1.6666666666666667,,
human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_15,15,0.88,high,en,0.062764486510794,0.12,1,,0.7905694150420948,50,30,1.6666666666666667,,
human_alignment,openai,qwen3.6-plus,1,study2_british_within,study2_item_15,15,0.88,high,zh,0.062764486510794,0.12,1,,0.7905694150420948,50,30,1.6666666666666667,,
human_alignment,openai,qwen3.6-plus,2,study2_british_within,study2_item_09,9,0.48,medium,en,0.4988930294127634,0.58,0,,0.5050573342281306,10,10,1.0,,
human_alignment,openai,qwen3.6-plus,2,study2_british_within,study2_item_09,9,0.48,medium,zh,0.44899694472730384,0.5,0,,0.5090400959113077,10,10,1.0,,
human_alignment,openai,qwen3.6-plus,2,study2_british_within,study2_item_11,11,0.56,medium,en,0.13535588408084331,0.24,1,,0.6749263711465147,10,10,1.0,,
human_alignment,openai,qwen3.6-plus,2,study2_british_within,study2_item_11,11,0.56,medium,zh,0.2549070950666257,0.5,0,,0.6669390768134198,10,10,1.0,,
