metric_family,provider,model,round_index,panel_id,item_id,item_number,human_top1_probability,consensus_bucket,prompt_language,jsd,tvd,top1_match,flip_rate,spearman,successful_samples,expected_samples,completion_rate,en_successful_samples,zh_successful_samples
cross_lingual,openai,kimi-for-coding,1,study2_british_within,study2_item_13,13,0.83,high,en_vs_zh,0.0,0.0,1,0.0,,50,50,1.0,50.0,50.0
cross_lingual,openai,kimi-for-coding,1,study2_british_within,study2_item_14,14,0.74,high,en_vs_zh,0.0,0.0,1,0.0,,50,50,1.0,50.0,50.0
cross_lingual,openai,kimi-for-coding,1,study2_british_within,study2_item_15,15,0.88,high,en_vs_zh,0.0,0.0,1,0.0,,50,50,1.0,50.0,50.0
cross_lingual,openai,kimi-for-coding,2,study2_british_within,study2_item_09,9,0.48,medium,en_vs_zh,0.9,0.9,0,1.0,-0.8333333333333335,10,10,1.0,10.0,10.0
cross_lingual,openai,kimi-for-coding,2,study2_british_within,study2_item_11,11,0.56,medium,en_vs_zh,0.0,0.0,1,0.0,,10,10,1.0,10.0,10.0
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_01,1,0.9,high,en,0.051899160321315516,0.09999999999999999,1,,0.75,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_01,1,0.9,high,zh,0.051899160321315516,0.09999999999999999,1,,0.75,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_02,2,0.3,low,en,0.49342260576014463,0.7,1,,0.37582301400141443,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_02,2,0.3,low,zh,0.39654112607479797,0.63,1,,0.47679541881363335,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_03,3,0.36,medium,en,0.9289911704818996,0.98,0,,-0.03200484803483466,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_03,3,0.36,medium,zh,0.7099051138499677,0.85,0,,0.1761998106028373,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_04,4,0.24,low,en,0.5605218825340386,0.76,1,,0.4633239167994182,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_04,4,0.24,low,zh,0.5605218825340386,0.76,1,,0.4633239167994182,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_05,5,0.64,medium,en,0.6161734451342202,0.83,0,,0.7133297848554423,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_05,5,0.64,medium,zh,0.2191341371314725,0.43,0,,0.7133297848554423,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_06,6,0.44,medium,en,0.36065704994910286,0.56,1,,0.422936920641326,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_06,6,0.44,medium,zh,0.36065704994910286,0.56,1,,0.422936920641326,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_07,7,0.28,low,en,0.5149577839754269,0.72,1,,0.3473009417599612,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_07,7,0.28,low,zh,0.5149577839754269,0.72,1,,0.3473009417599612,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_08,8,0.33,low,en,0.4528663497927494,0.6599999999999999,1,,0.17609582219800676,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_08,8,0.33,low,zh,0.4553302307882645,0.64,1,,0.24036792787328468,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_09,9,0.48,medium,en,0.3644257430739856,0.5,1,,0.5123243462314131,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_09,9,0.48,medium,zh,0.6545177138624241,0.8099999999999999,0,,0.37403480980562215,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_10,10,0.92,high,en,0.04120259398127841,0.07999999999999997,1,,0.6956083436402525,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_10,10,0.92,high,zh,0.04120259398127841,0.07999999999999997,1,,0.6956083436402525,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_11,11,0.56,medium,en,0.1837866417447369,0.37999999999999995,1,,0.6749263711465147,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_11,11,0.56,medium,zh,0.33970708999991356,0.62,0,,0.6669390768134198,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_12,12,0.3,low,en,0.49342260576014474,0.7,1,,0.3556953258743536,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_12,12,0.3,low,zh,0.355537427709399,0.56,1,,0.4942801534079393,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_13,13,0.83,high,en,0.09070410686643712,0.17,1,,0.7745966692414834,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_13,13,0.83,high,zh,0.09070410686643712,0.17,1,,0.7745966692414834,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_14,14,0.74,high,en,0.14406499878168008,0.26,1,,0.5720775535473553,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_14,14,0.74,high,zh,0.14406499878168008,0.26,1,,0.5720775535473553,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_15,15,0.88,high,en,0.062764486510794,0.12,1,,0.7905694150420948,50,50,1.0,,
human_alignment,openai,kimi-for-coding,1,study2_british_within,study2_item_15,15,0.88,high,zh,0.062764486510794,0.12,1,,0.7905694150420948,50,50,1.0,,
human_alignment,openai,kimi-for-coding,2,study2_british_within,study2_item_09,9,0.48,medium,en,0.31784167304559335,0.5,1,,0.5123243462314131,10,10,1.0,,
human_alignment,openai,kimi-for-coding,2,study2_british_within,study2_item_09,9,0.48,medium,zh,0.9221306414877707,0.97,0,,-0.12980778126580744,10,10,1.0,,
human_alignment,openai,kimi-for-coding,2,study2_british_within,study2_item_11,11,0.56,medium,en,0.2653737423509377,0.44,1,,0.4952605565436486,10,10,1.0,,
human_alignment,openai,kimi-for-coding,2,study2_british_within,study2_item_11,11,0.56,medium,zh,0.2653737423509377,0.44,1,,0.4952605565436486,10,10,1.0,,
