metric_family,provider,model,round_index,panel_id,item_id,item_number,human_top1_probability,consensus_bucket,prompt_language,jsd,tvd,top1_match,flip_rate,spearman,successful_samples,expected_samples,completion_rate,en_successful_samples,zh_successful_samples
cross_lingual,openai,mimo-v2-omni,1,study2_british_within,study2_item_12,12,0.3,low,en_vs_zh,0.01007286462500093,0.02000000000000001,1,0.0,,50,30,1.6666666666666667,50.0,50.0
cross_lingual,openai,mimo-v2-omni,1,study2_british_within,study2_item_13,13,0.83,high,en_vs_zh,0.0,0.0,1,0.0,,50,30,1.6666666666666667,50.0,50.0
cross_lingual,openai,mimo-v2-omni,1,study2_british_within,study2_item_14,14,0.74,high,en_vs_zh,0.0,0.0,1,0.0,,50,30,1.6666666666666667,50.0,50.0
cross_lingual,openai,mimo-v2-omni,1,study2_british_within,study2_item_15,15,0.88,high,en_vs_zh,0.0,0.0,1,0.0,,50,30,1.6666666666666667,50.0,50.0
human_alignment,anthropic,claude-opus-4-6,2,study2_british_within,study2_item_11,11,0.56,medium,en,0.16107696843389682,0.33999999999999997,1,,0.6749263711465147,10,10,1.0,,
human_alignment,anthropic,claude-opus-4-6,2,study2_british_within,study2_item_11,11,0.56,medium,zh,0.13535588408084331,0.24,1,,0.6749263711465147,10,10,1.0,,
human_alignment,openai,mimo-v2-omni,1,study2_british_within,study2_item_01,1,0.9,high,en,0.051899160321315516,0.09999999999999999,1,,0.75,50,30,1.6666666666666667,,
human_alignment,openai,mimo-v2-omni,1,study2_british_within,study2_item_01,1,0.9,high,zh,0.051899160321315516,0.09999999999999999,1,,0.75,50,30,1.6666666666666667,,
human_alignment,openai,mimo-v2-omni,1,study2_british_within,study2_item_02,2,0.3,low,en,0.49342260576014463,0.7,1,,0.37582301400141443,50,30,1.6666666666666667,,
human_alignment,openai,mimo-v2-omni,1,study2_british_within,study2_item_02,2,0.3,low,zh,0.5305111548824338,0.7,1,,0.020207175225248872,50,30,1.6666666666666667,,
human_alignment,openai,mimo-v2-omni,1,study2_british_within,study2_item_03,3,0.36,medium,en,0.7436050353825492,0.86,0,,0.29482079041636117,50,30,1.6666666666666667,,
human_alignment,openai,mimo-v2-omni,1,study2_british_within,study2_item_03,3,0.36,medium,zh,0.5208096752918113,0.67,0,,0.29635622003204537,50,30,1.6666666666666667,,
human_alignment,openai,mimo-v2-omni,1,study2_british_within,study2_item_04,4,0.24,low,en,0.5605218825340386,0.76,1,,0.4633239167994182,50,30,1.6666666666666667,,
human_alignment,openai,mimo-v2-omni,1,study2_british_within,study2_item_04,4,0.24,low,zh,0.5802266559346911,0.76,1,,0.03793216209054408,50,30,1.6666666666666667,,
human_alignment,openai,mimo-v2-omni,1,study2_british_within,study2_item_05,5,0.64,medium,en,0.5050810730302597,0.77,0,,0.8393167417492743,50,30,1.6666666666666667,,
human_alignment,openai,mimo-v2-omni,1,study2_british_within,study2_item_05,5,0.64,medium,zh,0.4291218195906401,0.71,0,,0.7133297848554423,50,30,1.6666666666666667,,
human_alignment,openai,mimo-v2-omni,1,study2_british_within,study2_item_06,6,0.44,medium,en,0.36065704994910286,0.56,1,,0.422936920641326,50,30,1.6666666666666667,,
human_alignment,openai,mimo-v2-omni,1,study2_british_within,study2_item_06,6,0.44,medium,zh,0.3416885600069664,0.54,1,,0.4815594344696677,50,30,1.6666666666666667,,
human_alignment,openai,mimo-v2-omni,1,study2_british_within,study2_item_07,7,0.28,low,en,0.5149577839754269,0.72,1,,0.3473009417599612,50,30,1.6666666666666667,,
human_alignment,openai,mimo-v2-omni,1,study2_british_within,study2_item_07,7,0.28,low,zh,0.46711222695108756,0.6799999999999999,1,,0.44814266466235,50,30,1.6666666666666667,,
human_alignment,openai,mimo-v2-omni,1,study2_british_within,study2_item_08,8,0.33,low,en,0.44236702244220005,0.6499999999999999,1,,0.43223519994056203,50,30,1.6666666666666667,,
human_alignment,openai,mimo-v2-omni,1,study2_british_within,study2_item_08,8,0.33,low,zh,0.4237437632338145,0.63,1,,0.299067404020593,50,30,1.6666666666666667,,
human_alignment,openai,mimo-v2-omni,1,study2_british_within,study2_item_09,9,0.48,medium,en,0.3273236044950171,0.52,1,,0.42386058400941934,50,30,1.6666666666666667,,
human_alignment,openai,mimo-v2-omni,1,study2_british_within,study2_item_09,9,0.48,medium,zh,0.3273236044950171,0.52,1,,0.42386058400941934,50,30,1.6666666666666667,,
human_alignment,openai,mimo-v2-omni,1,study2_british_within,study2_item_10,10,0.92,high,en,0.04120259398127841,0.07999999999999997,1,,0.6956083436402525,50,30,1.6666666666666667,,
human_alignment,openai,mimo-v2-omni,1,study2_british_within,study2_item_10,10,0.92,high,zh,0.04120259398127841,0.07999999999999997,1,,0.6956083436402525,50,30,1.6666666666666667,,
human_alignment,openai,mimo-v2-omni,1,study2_british_within,study2_item_11,11,0.56,medium,en,0.3035916123788439,0.56,0,,0.3212027326868398,50,30,1.6666666666666667,,
human_alignment,openai,mimo-v2-omni,1,study2_british_within,study2_item_11,11,0.56,medium,zh,0.13184876794431039,0.23999999999999996,1,,0.6749263711465147,50,30,1.6666666666666667,,
human_alignment,openai,mimo-v2-omni,1,study2_british_within,study2_item_12,12,0.3,low,en,0.4647902879793645,0.6799999999999999,1,,0.45897442816451506,50,30,1.6666666666666667,,
human_alignment,openai,mimo-v2-omni,1,study2_british_within,study2_item_12,12,0.3,low,zh,0.49342260576014474,0.7,1,,0.3556953258743536,50,30,1.6666666666666667,,
human_alignment,openai,mimo-v2-omni,1,study2_british_within,study2_item_13,13,0.83,high,en,0.09070410686643712,0.17,1,,0.7745966692414834,50,30,1.6666666666666667,,
human_alignment,openai,mimo-v2-omni,1,study2_british_within,study2_item_13,13,0.83,high,zh,0.09070410686643712,0.17,1,,0.7745966692414834,50,30,1.6666666666666667,,
human_alignment,openai,mimo-v2-omni,1,study2_british_within,study2_item_14,14,0.74,high,en,0.14406499878168008,0.26,1,,0.5720775535473553,50,30,1.6666666666666667,,
human_alignment,openai,mimo-v2-omni,1,study2_british_within,study2_item_14,14,0.74,high,zh,0.14406499878168008,0.26,1,,0.5720775535473553,50,30,1.6666666666666667,,
human_alignment,openai,mimo-v2-omni,1,study2_british_within,study2_item_15,15,0.88,high,en,0.062764486510794,0.12,1,,0.7905694150420948,50,30,1.6666666666666667,,
human_alignment,openai,mimo-v2-omni,1,study2_british_within,study2_item_15,15,0.88,high,zh,0.062764486510794,0.12,1,,0.7905694150420948,50,30,1.6666666666666667,,
