metric_family,provider,model,round_index,panel_id,item_id,item_number,human_top1_probability,consensus_bucket,prompt_language,jsd,tvd,top1_match,flip_rate,spearman,successful_samples,expected_samples,completion_rate,en_successful_samples,zh_successful_samples
human_alignment,openai,MiniMax-M2.7,1,study2_british_within,study2_item_11,11,0.56,medium,zh,0.2051517470237934,0.4,0,,0.6669390768134198,50,30,1.6666666666666667,,
human_alignment,openai,MiniMax-M2.7,1,study2_british_within,study2_item_12,12,0.3,low,en,0.4488967443963634,0.6799999999999999,1,,0.4942801534079393,50,30,1.6666666666666667,,
human_alignment,openai,MiniMax-M2.7,1,study2_british_within,study2_item_12,12,0.3,low,zh,0.3754887502163469,0.6000000000000001,1,,0.4942801534079393,50,30,1.6666666666666667,,
human_alignment,openai,MiniMax-M2.7,1,study2_british_within,study2_item_13,13,0.83,high,en,0.09070410686643712,0.17,1,,0.7745966692414834,50,30,1.6666666666666667,,
human_alignment,openai,MiniMax-M2.7,1,study2_british_within,study2_item_13,13,0.83,high,zh,0.09070410686643712,0.17,1,,0.7745966692414834,50,30,1.6666666666666667,,
human_alignment,openai,MiniMax-M2.7,1,study2_british_within,study2_item_14,14,0.74,high,en,0.14406499878168008,0.26,1,,0.5720775535473553,50,30,1.6666666666666667,,
human_alignment,openai,MiniMax-M2.7,1,study2_british_within,study2_item_14,14,0.74,high,zh,0.14406499878168008,0.26,1,,0.5720775535473553,50,30,1.6666666666666667,,
human_alignment,openai,MiniMax-M2.7,1,study2_british_within,study2_item_15,15,0.88,high,en,0.062764486510794,0.12,1,,0.7905694150420948,50,30,1.6666666666666667,,
human_alignment,openai,MiniMax-M2.7,1,study2_british_within,study2_item_15,15,0.88,high,zh,0.062764486510794,0.12,1,,0.7905694150420948,50,30,1.6666666666666667,,
human_alignment,openai,MiniMax-M2.7,2,study2_british_within,study2_item_11,11,0.56,medium,en,0.16107696843389682,0.33999999999999997,1,,0.6749263711465147,10,10,1.0,,
human_alignment,openai,MiniMax-M2.7,2,study2_british_within,study2_item_11,11,0.56,medium,zh,0.42128458393073465,0.7000000000000001,0,,0.6669390768134198,10,10,1.0,,
